type,symbol,date,shares,limit_price,fill_price,fees
buy,sz.002153,2025-09-26,6582,11.0,10.78,17.74
buy,sz.300757,2025-09-26,247,292.8,280.65,17.33
sell,sh.688027,2025-09-29,203,,347.84,88.26
sell,sh.688220,2025-09-29,658,,105.08,86.43
sell,sz.002153,2025-09-29,6582,,10.66,87.71
sell,sz.002414,2025-09-29,6003,,11.84,88.84
sell,sz.300757,2025-09-29,247,,270.06,83.38
buy,sh.688538,2025-09-29,24552,2.93,2.87,17.62
buy,sh.688027,2025-09-30,203,354.79,353.4,17.94
buy,sz.002153,2025-09-30,6667,10.81,10.72,17.87
sell,sh.688027,2025-10-09,203,,394.94,100.22
sell,sh.688538,2025-10-09,24552,,2.94,90.23
buy,sz.000519,2025-10-09,3947,18.34,18.17,17.93
sell,sz.002153,2025-10-10,6667,,10.96,91.34
buy,sh.601865,2025-10-10,4074,18.27,17.81,18.14
buy,sh.688027,2025-10-10,186,398.79,378.14,17.58
buy,sh.688220,2025-10-10,658,113.02,105.24,17.31
buy,sh.688297,2025-10-10,1447,51.43,51.08,18.48
buy,sh.688322,2025-10-10,827,90.0,88.93,18.39
buy,sh.688561,2025-10-10,2031,36.64,35.78,18.17
sell,sh.688322,2025-10-13,827,,80.99,83.72
buy,sh.603077,2025-10-13,32432,2.25,2.2,17.84
buy,sz.000723,2025-10-13,14712,4.96,4.91,18.06
sell,sz.000723,2025-10-14,14712,,5.08,93.42
buy,sz.000703,2025-10-14,10946,6.71,6.63,18.14
buy,sh.601212,2025-10-15,13161,5.53,5.41,17.8
buy,sz.002414,2025-10-15,5808,12.53,12.46,18.09
sell,sh.688172,2025-10-16,3156,,27.22,107.38
sell,sh.688027,2025-10-16,186,,409.05,95.1
sell,sh.688297,2025-10-16,1447,,50.15,90.71
sell,sz.000519,2025-10-16,3947,,19.05,93.99
sell,sz.002414,2025-10-16,5808,,12.64,91.77
buy,sh.688469,2025-10-16,10893,6.72,6.65,18.11
sell,sh.688220,2025-10-17,658,,94.02,77.33
buy,sh.688172,2025-10-17,2739,26.65,25.85,17.7
buy,sz.000519,2025-10-17,3873,18.85,18.54,17.95
buy,sh.600536,2025-10-20,1393,52.01,51.58,17.96
sell,sh.600536,2025-10-21,1393,,50.65,88.19
sell,sz.000519,2025-10-21,3873,,19.44,94.11
sell,sz.000703,2025-10-21,10946,,6.44,88.12
sell,sh.601865,2025-10-23,4074,,16.05,81.73
sell,sh.688469,2025-10-23,10893,,6.27,85.37
buy,sz.000415,2025-10-23,19898,3.6,3.6,17.91
buy,sh.600655,2025-10-24,12154,5.87,5.84,17.74
sell,sh.600655,2025-10-27,12154,,5.82,88.42
sell,sz.000415,2025-10-27,19898,,3.64,90.54
buy,sh.601000,2025-10-29,17909,4.01,3.99,17.86
buy,sz.000519,2025-10-29,3767,19.06,18.79,17.7
sell,sh.601000,2025-10-30,17909,,4.01,89.77
buy,sh.600536,2025-10-30,1387,52.03,51.62,17.9
buy,sh.603858,2025-10-30,3988,18.1,17.56,17.51
sell,sh.688561,2025-10-31,2031,,38.83,98.58
sell,sh.600536,2025-10-31,1387,,51.9,89.98
buy,sh.688027,2025-10-31,120,599.0,594.04,17.82
buy,sh.688297,2025-10-31,1466,49.1,48.82,17.89
buy,sz.002414,2025-10-31,5036,14.3,14.1,17.75
sell,sh.603077,2025-11-03,32432,,2.17,87.97
sell,sh.688297,2025-11-03,1466,,47.85,87.69
sell,sz.002414,2025-11-03,5036,,13.8,86.87
sell,sh.601212,2025-11-04,13161,,5.1,83.9
buy,sh.603077,2025-11-04,32679,2.19,2.17,17.73
buy,sh.688561,2025-11-04,1803,39.68,39.53,17.82
sell,sh.688172,2025-11-05,2739,,23.46,80.32
buy,sz.300339,2025-11-06,1166,60.88,60.39,17.6
sell,sh.688027,2025-11-11,120,,516.95,77.54
buy,sh.600390,2025-11-11,11904,5.96,5.94,17.68
buy,sh.688172,2025-11-11,2768,25.63,25.62,17.73
buy,sh.688027,2025-11-12,138,508.71,504.06,17.39
buy,sh.688234,2025-11-12,956,73.85,73.76,17.63
buy,sz.002340,2025-11-12,8401,8.41,8.22,17.26
sell,sh.600390,2025-11-13,11904,,5.93,88.24
sell,sh.603077,2025-11-13,32679,,2.36,96.4
sell,sz.002340,2025-11-13,8401,,8.43,88.53
buy,sh.601928,2025-11-13,6790,10.34,10.32,17.52
sell,sh.601928,2025-11-14,6790,,10.28,87.25
buy,sz.002153,2025-11-14,7029,10.1,9.86,17.33
buy,sz.002414,2025-11-14,5322,13.34,13.14,17.48
sell,sh.603858,2025-11-17,3988,,18.09,90.18
sell,sz.002414,2025-11-17,5322,,13.13,87.35
buy,sh.688297,2025-11-18,1477,48.64,47.68,17.61
sell,sz.000519,2025-11-19,3767,,18.47,86.97
sell,sh.688297,2025-11-19,1477,,48.48,89.51
buy,sh.688297,2025-11-20,1464,48.89,48.16,17.63
buy,sh.688469,2025-11-20,10388,6.89,6.88,17.87
sell,sh.688027,2025-11-21,138,,440.0,75.9
sell,sz.300339,2025-11-21,1166,,57.77,84.2
buy,sh.600606,2025-11-21,39264,1.81,1.78,17.47
buy,sh.603077,2025-11-21,30765,2.31,2.2,16.92
buy,sz.000703,2025-11-21,9656,7.36,7.2,17.38
buy,sz.000723,2025-11-21,13234,5.37,5.14,17.01
sell,sh.600606,2025-11-24,39264,,1.76,86.38
sell,sh.688172,2025-11-24,2768,,22.86,79.1
sell,sh.688297,2025-11-24,1464,,47.68,87.25
sell,sh.688469,2025-11-24,10388,,6.44,83.62
sell,sh.688561,2025-11-24,1803,,36.29,81.79
sell,sz.000703,2025-11-24,9656,,7.06,85.21
sell,sz.002153,2025-11-25,7029,,12.26,107.72
buy,sz.000519,2025-11-26,3663,19.25,18.79,17.21
buy,sh.688172,2025-12-01,2851,24.98,24.84,17.7
buy,sh.688220,2025-12-01,776,91.69,90.7,17.6
buy,sz.002080,2025-12-01,2191,32.5,32.19,17.63
sell,sh.688220,2025-12-02,776,,93.0,90.21
buy,sz.002153,2025-12-02,5993,11.99,11.6,17.38
sell,sh.688234,2025-12-03,956,,85.4,102.05
sell,sz.002080,2025-12-03,2191,,33.53,91.83
buy,sh.688220,2025-12-03,771,92.46,90.52,17.45
buy,sh.688234,2025-12-04,832,85.46,84.43,17.56
buy,sz.300757,2025-12-09,303,234.51,232.14,17.58
buy,sh.688027,2025-12-10,141,497.0,491.27,17.32
buy,sz.002414,2025-12-10,5599,12.59,12.57,17.59
sell,sh.603077,2025-12-11,30765,,2.24,86.14
sell,sz.002414,2025-12-11,5599,,12.62,88.32
buy,sz.301200,2025-12-11,618,114.01,113.0,17.46
sell,sh.688027,2025-12-12,141,,507.6,89.46
sell,sh.688172,2025-12-12,2851,,27.07,96.47
sell,sz.000723,2025-12-12,13234,,4.72,78.08
sell,sz.300757,2025-12-12,303,,219.08,82.98
sell,sz.301200,2025-12-12,618,,111.65,86.25
sell,sz.002153,2025-12-15,5993,,10.44,78.21
buy,sh.688172,2025-12-15,2470,28.8,27.6,17.04
buy,sh.688297,2025-12-16,1479,47.6,46.7,17.27
buy,sh.688469,2025-12-16,10716,6.57,6.46,17.31
buy,sz.000415,2025-12-16,18382,3.83,3.78,17.37
sell,sh.688220,2025-12-17,771,,81.51,78.56
sell,sh.688469,2025-12-17,10716,,6.42,86.0
sell,sz.000519,2025-12-17,3663,,16.86,77.2
sell,sz.000415,2025-12-18,18382,,3.97,91.22
buy,sh.688027,2025-12-18,140,500.06,499.5,17.48
buy,sz.300757,2025-12-18,329,212.78,209.26,17.21
sell,sh.688027,2025-12-22,140,,498.67,87.27
sell,sh.688172,2025-12-22,2470,,27.74,85.65
sell,sh.688234,2025-12-22,832,,85.0,88.4
sell,sh.688297,2025-12-22,1479,,46.16,85.34
sell,sz.300757,2025-12-22,329,,215.24,88.52
buy,sh.600655,2025-12-22,13046,5.36,5.32,17.35
buy,sh.601921,2025-12-22,8773,7.97,7.96,17.46
buy,sz.002773,2025-12-22,2257,30.98,30.86,17.41
sell,sh.600655,2025-12-23,13046,,5.28,86.1
sell,sz.002773,2025-12-23,2257,,30.94,87.29
buy,sh.603077,2025-12-23,31072,2.26,2.24,17.4
